id_venda,id_tempo,id_cliente,id_artigo,id_vendedor,quantidade,preco_unitario,desconto_perc,custo_unitario,total_bruto,total_desconto,total_liquido,custo_total,margem
2235,244,30,24,1,8,609.35,5,254.94,4874.8,243.74,4631.06,2039.52,2591.54
2236,12,33,23,8,5,345.63,0,259.52,1728.15,0.0,1728.15,1297.6,430.55
2237,239,9,16,3,7,477.2,15,193.14,3340.4,501.06,2839.34,1351.98,1487.36
2238,49,47,23,8,7,815.4,20,346.16,5707.8,1141.56,4566.24,2423.12,2143.12
2239,42,1,6,7,5,203.54,5,146.96,1017.7,50.88,966.82,734.8,232.02
2240,166,44,19,2,8,328.19,0,168.3,2625.52,0.0,2625.52,1346.4,1279.12
2241,82,35,21,8,9,695.53,10,479.31,6259.77,625.98,5633.79,4313.79,1320.0
2242,291,11,13,6,4,349.71,20,160.34,1398.84,279.77,1119.07,641.36,477.71
2243,158,34,17,1,4,802.88,0,397.36,3211.52,0.0,3211.52,1589.44,1622.08
2244,216,16,23,3,8,173.93,10,109.42,1391.44,139.14,1252.3,875.36,376.94
2245,158,9,9,7,1,774.55,0,616.12,774.55,0.0,774.55,616.12,158.43
2246,134,32,17,2,4,114.93,20,49.35,459.72,91.94,367.78,197.4,170.38
2247,67,15,29,2,6,61.96,15,34.71,371.76,55.76,316.0,208.26,107.74
2248,336,12,2,1,4,903.31,15,376.89,3613.24,541.99,3071.25,1507.56,1563.69
2249,7,33,19,4,6,602.27,10,288.9,3613.62,361.36,3252.26,1733.4,1518.86
2250,14,45,19,7,5,384.24,15,293.17,1921.2,288.18,1633.02,1465.85,167.17
2251,73,14,24,7,9,270.96,20,118.84,2438.64,487.73,1950.91,1069.56,881.35
2252,163,8,7,5,9,636.04,10,472.41,5724.36,572.44,5151.92,4251.69,900.23
2253,66,8,22,1,4,533.55,0,251.37,2134.2,0.0,2134.2,1005.48,1128.72
2254,347,27,10,2,4,992.02,5,738.77,3968.08,198.4,3769.68,2955.08,814.6
2255,130,12,10,2,8,984.06,0,605.4,7872.48,0.0,7872.48,4843.2,3029.28
2256,206,1,27,8,4,653.27,20,490.79,2613.08,522.62,2090.46,1963.16,127.3
2257,276,43,20,1,2,470.73,10,216.86,941.46,94.15,847.31,433.72,413.59
2258,256,40,9,4,2,516.58,0,364.09,1033.16,0.0,1033.16,728.18,304.98
2259,266,42,17,5,1,698.36,10,469.49,698.36,69.84,628.52,469.49,159.03
2260,25,11,27,3,5,146.5,15,90.42,732.5,109.88,622.62,452.1,170.52
2261,281,39,15,1,6,361.93,5,262.12,2171.58,108.58,2063.0,1572.72,490.28
2262,253,43,2,5,9,121.51,20,80.11,1093.59,218.72,874.87,720.99,153.88
2263,310,31,30,7,5,119.69,0,89.87,598.45,0.0,598.45,449.35,149.1
2264,289,17,4,5,6,236.05,5,130.4,1416.3,70.82,1345.48,782.4,563.08
2265,164,33,19,8,6,510.99,20,324.97,3065.94,613.19,2452.75,1949.82,502.93
2266,95,32,17,6,3,795.54,20,595.26,2386.62,477.32,1909.3,1785.78,123.52
2267,270,29,5,2,4,511.22,15,248.41,2044.88,306.73,1738.15,993.64,744.51
2268,321,21,7,8,1,368.7,10,219.12,368.7,36.87,331.83,219.12,112.71
2269,110,21,18,3,4,128.24,10,100.58,512.96,51.3,461.66,402.32,59.34
2270,336,40,21,1,1,572.78,5,337.62,572.78,28.64,544.14,337.62,206.52
2271,310,23,22,8,5,307.71,15,154.2,1538.55,230.78,1307.77,771.0,536.77
2272,238,6,27,2,8,634.19,20,342.74,5073.52,1014.7,4058.82,2741.92,1316.9
2273,25,22,7,6,8,978.33,15,737.69,7826.64,1174.0,6652.64,5901.52,751.12
2274,141,50,17,8,5,155.75,15,121.79,778.75,116.81,661.94,608.95,52.99
2275,117,38,7,6,2,251.52,5,196.2,503.04,25.15,477.89,392.4,85.49
2276,25,37,4,8,6,499.44,10,339.41,2996.64,299.66,2696.98,2036.46,660.52
2277,79,45,8,2,1,970.18,15,585.83,970.18,145.53,824.65,585.83,238.82
2278,68,8,13,4,7,783.22,15,370.52,5482.54,822.38,4660.16,2593.64,2066.52
2279,173,41,4,5,4,903.32,15,405.85,3613.28,541.99,3071.29,1623.4,1447.89
2280,12,49,6,1,5,367.03,0,155.59,1835.15,0.0,1835.15,777.95,1057.2
2281,288,35,25,1,6,992.44,15,404.01,5954.64,893.2,5061.44,2424.06,2637.38
2282,128,11,5,1,1,147.69,15,110.95,147.69,22.15,125.54,110.95,14.59
2283,96,24,30,2,9,100.32,20,72.6,902.88,180.58,722.3,653.4,68.9
2284,92,49,12,7,4,862.82,0,541.1,3451.28,0.0,3451.28,2164.4,1286.88
2285,141,21,4,4,8,930.9,15,744.24,7447.2,1117.08,6330.12,5953.92,376.2
2286,31,2,24,3,5,136.06,15,106.29,680.3,102.04,578.26,531.45,46.81
2287,334,40,29,6,8,157.76,5,104.44,1262.08,63.1,1198.98,835.52,363.46
2288,20,19,9,2,1,81.52,5,47.76,81.52,4.08,77.44,47.76,29.68
2289,146,39,4,7,8,149.28,0,68.8,1194.24,0.0,1194.24,550.4,643.84
2290,316,28,19,3,4,248.95,20,150.92,995.8,199.16,796.64,603.68,192.96
2291,160,17,24,6,2,971.57,0,449.93,1943.14,0.0,1943.14,899.86,1043.28
2292,349,6,14,6,6,684.47,0,382.88,4106.82,0.0,4106.82,2297.28,1809.54
2293,43,19,5,4,2,789.63,5,613.59,1579.26,78.96,1500.3,1227.18,273.12
2294,254,38,18,5,5,787.33,5,422.63,3936.65,196.83,3739.82,2113.15,1626.67
2295,130,28,10,1,2,558.32,20,257.45,1116.64,223.33,893.31,514.9,378.41
2296,60,2,25,8,3,807.61,15,511.18,2422.83,363.42,2059.41,1533.54,525.87
2297,151,38,19,3,6,616.02,20,394.84,3696.12,739.22,2956.9,2369.04,587.86
2298,287,37,12,2,1,348.82,15,166.57,348.82,52.32,296.5,166.57,129.93
2299,5,4,18,3,6,583.05,10,279.07,3498.3,349.83,3148.47,1674.42,1474.05
2300,266,22,17,5,3,556.83,5,443.14,1670.49,83.52,1586.97,1329.42,257.55
2301,345,26,30,1,7,832.28,10,413.9,5825.96,582.6,5243.36,2897.3,2346.06
2302,130,49,24,3,2,982.64,10,722.51,1965.28,196.53,1768.75,1445.02,323.73
2303,267,43,11,5,6,440.49,5,259.07,2642.94,132.15,2510.79,1554.42,956.37
2304,178,36,3,2,8,775.22,10,444.97,6201.76,620.18,5581.58,3559.76,2021.82
2305,253,13,23,4,1,144.77,0,74.99,144.77,0.0,144.77,74.99,69.78
2306,56,32,17,7,9,787.99,15,559.1,7091.91,1063.79,6028.12,5031.9,996.22
2307,83,17,1,6,5,402.85,20,303.05,2014.25,402.85,1611.4,1515.25,96.15
2308,99,41,15,2,5,87.42,5,44.1,437.1,21.86,415.24,220.5,194.74
2309,149,36,28,1,5,395.08,0,173.06,1975.4,0.0,1975.4,865.3,1110.1
2310,329,46,9,6,6,630.11,20,286.55,3780.66,756.13,3024.53,1719.3,1305.23
2311,156,19,15,7,2,163.29,20,117.1,326.58,65.32,261.26,234.2,27.06
2312,190,35,28,2,6,927.83,20,532.88,5566.98,1113.4,4453.58,3197.28,1256.3
2313,263,46,24,8,4,123.79,10,56.05,495.16,49.52,445.64,224.2,221.44
2314,80,40,28,2,8,933.51,10,500.47,7468.08,746.81,6721.27,4003.76,2717.51
2315,252,28,29,2,9,721.78,10,437.18,6496.02,649.6,5846.42,3934.62,1911.8
2316,97,1,3,8,9,363.23,10,269.09,3269.07,326.91,2942.16,2421.81,520.35
2317,260,42,22,2,8,421.21,0,276.61,3369.68,0.0,3369.68,2212.88,1156.8
2318,260,18,27,6,3,753.77,10,354.58,2261.31,226.13,2035.18,1063.74,971.44
2319,103,48,19,1,4,621.4,5,288.01,2485.6,124.28,2361.32,1152.04,1209.28
2320,40,40,13,7,1,688.06,20,388.71,688.06,137.61,550.45,388.71,161.74
2321,273,33,12,5,9,419.71,0,180.51,3777.39,0.0,3777.39,1624.59,2152.8
2322,101,12,20,3,5,513.42,10,360.54,2567.1,256.71,2310.39,1802.7,507.69
2323,359,8,1,8,6,990.37,20,555.18,5942.22,1188.44,4753.78,3331.08,1422.7
2324,308,24,21,4,3,253.23,0,136.04,759.69,0.0,759.69,408.12,351.57
2325,221,16,17,8,8,446.96,20,269.8,3575.68,715.14,2860.54,2158.4,702.14
2326,308,50,13,7,7,327.23,0,223.69,2290.61,0.0,2290.61,1565.83,724.78
2327,124,4,1,3,1,776.86,15,487.67,776.86,116.53,660.33,487.67,172.66
2328,231,38,10,3,5,775.81,0,559.33,3879.05,0.0,3879.05,2796.65,1082.4
2329,178,44,15,4,9,327.82,10,213.66,2950.38,295.04,2655.34,1922.94,732.4
2330,63,27,27,7,6,127.32,20,91.06,763.92,152.78,611.14,546.36,64.78
2331,116,9,27,6,8,60.86,20,41.31,486.88,97.38,389.5,330.48,59.02
2332,191,47,30,1,1,456.08,20,217.66,456.08,91.22,364.86,217.66,147.2
2333,62,16,7,4,7,439.82,5,185.14,3078.74,153.94,2924.8,1295.98,1628.82
2334,256,12,28,1,3,988.97,5,752.96,2966.91,148.35,2818.56,2258.88,559.68
2335,7,31,22,6,9,496.31,10,386.26,4466.79,446.68,4020.11,3476.34,543.77
2336,155,24,18,3,6,293.6,15,202.81,1761.6,264.24,1497.36,1216.86,280.5
2337,92,14,16,1,5,896.67,5,618.42,4483.35,224.17,4259.18,3092.1,1167.08
2338,14,45,14,6,8,516.51,0,262.42,4132.08,0.0,4132.08,2099.36,2032.72
2339,229,25,27,6,8,619.22,10,382.04,4953.76,495.38,4458.38,3056.32,1402.06
2340,86,34,28,5,3,140.89,15,112.27,422.67,63.4,359.27,336.81,22.46
2341,133,3,18,4,2,413.77,0,307.21,827.54,0.0,827.54,614.42,213.12
2342,183,24,27,5,2,947.01,20,494.11,1894.02,378.8,1515.22,988.22,527.0
2343,62,42,7,8,5,610.03,5,317.47,3050.15,152.51,2897.64,1587.35,1310.29
2344,219,9,17,3,7,377.28,0,223.89,2640.96,0.0,2640.96,1567.23,1073.73
2345,246,26,29,4,8,644.38,15,362.04,5155.04,773.26,4381.78,2896.32,1485.46
2346,230,20,18,3,8,914.89,10,501.78,7319.12,731.91,6587.21,4014.24,2572.97
2347,79,40,12,5,8,310.29,0,201.93,2482.32,0.0,2482.32,1615.44,866.88
2348,149,10,8,7,3,529.86,10,214.38,1589.58,158.96,1430.62,643.14,787.48
2349,138,19,22,6,2,960.76,20,677.66,1921.52,384.3,1537.22,1355.32,181.9
2350,314,3,30,3,4,213.78,15,148.8,855.12,128.27,726.85,595.2,131.65
2351,65,24,2,4,1,733.68,15,537.15,733.68,110.05,623.63,537.15,86.48
2352,13,5,7,8,3,633.76,5,466.82,1901.28,95.06,1806.22,1400.46,405.76
2353,213,3,4,4,9,695.69,15,435.89,6261.21,939.18,5322.03,3923.01,1399.02
2354,242,27,18,3,7,383.66,0,273.18,2685.62,0.0,2685.62,1912.26,773.36
2355,213,16,28,4,7,348.19,0,207.85,2437.33,0.0,2437.33,1454.95,982.38
2356,181,49,6,8,1,700.0,0,546.43,700.0,0.0,700.0,546.43,153.57
2357,338,15,27,6,7,254.77,20,121.34,1783.39,356.68,1426.71,849.38,577.33
2358,173,35,9,7,7,448.67,15,343.79,3140.69,471.1,2669.59,2406.53,263.06
2359,160,12,27,6,4,228.77,15,115.17,915.08,137.26,777.82,460.68,317.14
2360,164,41,9,4,7,57.89,0,25.53,405.23,0.0,405.23,178.71,226.52
2361,188,44,14,8,8,971.55,5,559.26,7772.4,388.62,7383.78,4474.08,2909.7
2362,191,26,8,8,3,460.12,5,297.22,1380.36,69.02,1311.34,891.66,419.68
2363,308,47,19,3,2,970.88,15,478.06,1941.76,291.26,1650.5,956.12,694.38
2364,256,34,3,5,7,183.31,15,114.08,1283.17,192.48,1090.69,798.56,292.13
2365,183,23,18,4,5,608.0,10,439.68,3040.0,304.0,2736.0,2198.4,537.6
2366,117,31,5,4,5,240.93,15,121.15,1204.65,180.7,1023.95,605.75,418.2
2367,282,50,14,4,5,800.57,0,506.06,4002.85,0.0,4002.85,2530.3,1472.55
2368,196,20,28,4,7,794.52,20,425.64,5561.64,1112.33,4449.31,2979.48,1469.83
2369,34,12,30,3,9,156.98,15,96.06,1412.82,211.92,1200.9,864.54,336.36
2370,52,23,4,5,8,916.46,15,611.07,7331.68,1099.75,6231.93,4888.56,1343.37
2371,112,4,7,5,6,234.9,0,126.89,1409.4,0.0,1409.4,761.34,648.06
2372,252,23,20,1,7,632.33,10,504.47,4426.31,442.63,3983.68,3531.29,452.39
2373,82,48,25,4,9,986.35,15,616.97,8877.15,1331.57,7545.58,5552.73,1992.85
2374,232,48,28,4,6,888.28,5,648.25,5329.68,266.48,5063.2,3889.5,1173.7
2375,227,1,12,1,1,958.74,5,661.58,958.74,47.94,910.8,661.58,249.22
2376,233,25,2,5,4,375.47,5,278.27,1501.88,75.09,1426.79,1113.08,313.71
2377,221,2,11,8,8,150.3,20,70.57,1202.4,240.48,961.92,564.56,397.36
2378,42,30,14,8,7,228.93,20,111.95,1602.51,320.5,1282.01,783.65,498.36
2379,21,3,22,2,3,525.47,15,312.64,1576.41,236.46,1339.95,937.92,402.03
2380,42,21,23,6,3,803.57,15,595.39,2410.71,361.61,2049.1,1786.17,262.93
2381,113,25,16,2,3,192.65,15,92.29,577.95,86.69,491.26,276.87,214.39
2382,105,20,20,5,1,676.74,20,533.56,676.74,135.35,541.39,533.56,7.83
2383,192,49,29,7,1,357.4,15,161.2,357.4,53.61,303.79,161.2,142.59
2384,17,22,6,4,6,374.14,0,175.86,2244.84,0.0,2244.84,1055.16,1189.68
2385,120,21,23,2,1,678.82,10,316.94,678.82,67.88,610.94,316.94,294.0
2386,129,33,4,3,5,493.65,5,313.17,2468.25,123.41,2344.84,1565.85,778.99
2387,130,38,15,8,4,821.43,5,630.05,3285.72,164.29,3121.43,2520.2,601.23
2388,60,15,24,3,5,198.12,0,99.47,990.6,0.0,990.6,497.35,493.25
2389,48,46,25,1,7,800.45,15,497.25,5603.15,840.47,4762.68,3480.75,1281.93
2390,29,15,1,5,6,111.02,20,52.21,666.12,133.22,532.9,313.26,219.64
2391,97,46,7,5,9,234.35,15,152.9,2109.15,316.37,1792.78,1376.1,416.68
2392,10,25,25,2,6,673.34,15,302.53,4040.04,606.01,3434.03,1815.18,1618.85
2393,242,21,12,4,9,862.18,5,514.31,7759.62,387.98,7371.64,4628.79,2742.85
2394,314,24,10,5,4,290.05,5,192.03,1160.2,58.01,1102.19,768.12,334.07
2395,232,5,5,2,1,360.83,20,227.92,360.83,72.17,288.66,227.92,60.74
2396,277,6,12,2,1,560.26,5,255.48,560.26,28.01,532.25,255.48,276.77
2397,284,49,18,6,7,250.99,15,116.6,1756.93,263.54,1493.39,816.2,677.19
2398,203,43,10,6,3,820.6,0,548.62,2461.8,0.0,2461.8,1645.86,815.94
2399,247,48,6,5,2,784.95,20,567.96,1569.9,313.98,1255.92,1135.92,120.0
2400,290,44,28,2,6,188.03,0,143.51,1128.18,0.0,1128.18,861.06,267.12
2401,264,47,12,1,6,490.64,15,355.93,2943.84,441.58,2502.26,2135.58,366.68
2402,214,23,7,1,7,786.09,20,620.67,5502.63,1100.53,4402.1,4344.69,57.41
2403,200,4,18,6,5,370.46,0,208.68,1852.3,0.0,1852.3,1043.4,808.9
2404,79,27,2,5,8,651.45,20,346.88,5211.6,1042.32,4169.28,2775.04,1394.24
2405,343,18,10,8,7,97.7,15,40.18,683.9,102.58,581.32,281.26,300.06
2406,344,21,15,4,2,628.25,20,364.36,1256.5,251.3,1005.2,728.72,276.48
2407,173,28,30,7,1,195.02,15,128.82,195.02,29.25,165.77,128.82,36.95
2408,69,35,12,8,9,839.05,20,609.29,7551.45,1510.29,6041.16,5483.61,557.55
2409,87,22,26,1,5,387.68,20,196.55,1938.4,387.68,1550.72,982.75,567.97
2410,101,40,17,1,5,317.48,5,192.21,1587.4,79.37,1508.03,961.05,546.98
2411,8,23,4,8,4,848.84,15,564.31,3395.36,509.3,2886.06,2257.24,628.82
2412,333,3,7,6,2,97.64,10,60.6,195.28,19.53,175.75,121.2,54.55
2413,200,40,30,6,5,426.78,20,217.49,2133.9,426.78,1707.12,1087.45,619.67
2414,87,50,9,5,2,401.5,0,288.48,803.0,0.0,803.0,576.96,226.04
2415,43,10,19,6,7,320.56,5,150.45,2243.92,112.2,2131.72,1053.15,1078.57
2416,109,25,28,3,9,916.17,5,698.11,8245.53,412.28,7833.25,6282.99,1550.26
2417,152,49,27,7,9,763.38,20,596.23,6870.42,1374.08,5496.34,5366.07,130.27
2418,17,8,23,8,6,110.73,10,60.48,664.38,66.44,597.94,362.88,235.06
2419,133,11,7,8,1,728.95,5,401.27,728.95,36.45,692.5,401.27,291.23
2420,148,5,23,2,6,550.93,15,384.17,3305.58,495.84,2809.74,2305.02,504.72
2421,277,45,2,1,5,905.82,20,527.65,4529.1,905.82,3623.28,2638.25,985.03
2422,232,37,6,8,4,347.3,20,142.89,1389.2,277.84,1111.36,571.56,539.8
2423,314,45,18,3,6,595.45,10,457.28,3572.7,357.27,3215.43,2743.68,471.75
2424,366,38,6,8,6,525.72,15,300.87,3154.32,473.15,2681.17,1805.22,875.95
2425,228,29,13,4,6,515.08,15,247.96,3090.48,463.57,2626.91,1487.76,1139.15
2426,139,5,26,3,2,483.3,10,300.74,966.6,96.66,869.94,601.48,268.46
2427,211,9,19,5,7,245.35,0,119.62,1717.45,0.0,1717.45,837.34,880.11
2428,28,48,30,4,4,767.92,15,370.45,3071.68,460.75,2610.93,1481.8,1129.13
2429,51,2,2,4,9,478.77,0,296.02,4308.93,0.0,4308.93,2664.18,1644.75
2430,261,1,12,8,2,960.59,0,534.49,1921.18,0.0,1921.18,1068.98,852.2
2431,261,40,15,6,5,297.77,20,187.36,1488.85,297.77,1191.08,936.8,254.28
2432,350,30,14,8,4,698.61,20,558.0,2794.44,558.89,2235.55,2232.0,3.55
2433,352,11,6,3,9,943.68,5,701.73,8493.12,424.66,8068.46,6315.57,1752.89
2434,8,28,18,5,4,680.29,20,274.2,2721.16,544.23,2176.93,1096.8,1080.13
2435,320,44,5,1,8,877.71,15,368.83,7021.68,1053.25,5968.43,2950.64,3017.79
2436,138,12,18,7,8,836.11,15,538.48,6688.88,1003.33,5685.55,4307.84,1377.71
2437,38,39,3,6,6,392.11,0,255.07,2352.66,0.0,2352.66,1530.42,822.24
2438,111,26,3,3,6,620.12,15,465.88,3720.72,558.11,3162.61,2795.28,367.33
2439,220,13,22,1,8,198.45,20,129.31,1587.6,317.52,1270.08,1034.48,235.6
2440,337,8,22,3,9,558.75,20,274.39,5028.75,1005.75,4023.0,2469.51,1553.49
2441,223,28,10,6,5,268.9,20,157.95,1344.5,268.9,1075.6,789.75,285.85
2442,136,30,19,1,1,756.55,10,547.44,756.55,75.66,680.89,547.44,133.45
2443,256,9,3,6,1,551.66,15,424.3,551.66,82.75,468.91,424.3,44.61
2444,360,39,29,3,2,440.67,5,218.03,881.34,44.07,837.27,436.06,401.21
2445,329,31,12,4,5,305.36,15,188.05,1526.8,229.02,1297.78,940.25,357.53
2446,49,21,29,7,4,998.76,15,463.0,3995.04,599.26,3395.78,1852.0,1543.78
2447,292,47,16,2,1,118.12,10,70.73,118.12,11.81,106.31,70.73,35.58
2448,324,34,17,7,4,91.38,15,39.85,365.52,54.83,310.69,159.4,151.29
2449,78,31,7,4,4,256.39,0,199.14,1025.56,0.0,1025.56,796.56,229.0
2450,105,25,13,6,4,972.52,20,637.22,3890.08,778.02,3112.06,2548.88,563.18
2451,169,12,24,7,1,980.28,20,727.06,980.28,196.06,784.22,727.06,57.16
2452,217,1,2,6,9,672.18,10,537.29,6049.62,604.96,5444.66,4835.61,609.05
2453,119,22,4,6,3,886.1,20,419.18,2658.3,531.66,2126.64,1257.54,869.1
2454,190,40,10,1,4,253.26,0,171.62,1013.04,0.0,1013.04,686.48,326.56
2455,255,37,7,5,5,973.44,10,734.75,4867.2,486.72,4380.48,3673.75,706.73
2456,266,47,24,6,7,185.65,5,117.03,1299.55,64.98,1234.57,819.21,415.36
2457,149,1,17,7,6,146.07,20,95.8,876.42,175.28,701.14,574.8,126.34
2458,164,1,20,7,5,156.6,15,88.18,783.0,117.45,665.55,440.9,224.65
2459,140,42,6,7,8,594.47,0,398.24,4755.76,0.0,4755.76,3185.92,1569.84
2460,347,42,19,4,1,791.93,0,442.08,791.93,0.0,791.93,442.08,349.85
2461,258,21,5,2,7,398.33,20,235.27,2788.31,557.66,2230.65,1646.89,583.76
2462,269,15,10,6,6,979.0,5,431.9,5874.0,293.7,5580.3,2591.4,2988.9
2463,181,17,9,8,5,462.7,15,186.53,2313.5,347.02,1966.48,932.65,1033.83
2464,160,22,27,6,7,192.93,5,81.43,1350.51,67.53,1282.98,570.01,712.97
2465,351,38,13,6,3,492.67,5,235.01,1478.01,73.9,1404.11,705.03,699.08
2466,288,35,19,8,1,695.09,20,404.99,695.09,139.02,556.07,404.99,151.08
2467,288,45,21,1,9,840.61,15,343.3,7565.49,1134.82,6430.67,3089.7,3340.97
2468,226,16,24,6,2,485.83,20,224.64,971.66,194.33,777.33,449.28,328.05
2469,11,8,6,4,3,613.93,20,437.47,1841.79,368.36,1473.43,1312.41,161.02
2470,10,47,4,3,8,303.98,0,214.27,2431.84,0.0,2431.84,1714.16,717.68
2471,271,17,24,5,9,663.62,20,475.08,5972.58,1194.52,4778.06,4275.72,502.34
2472,273,17,27,7,3,986.67,10,758.37,2960.01,296.0,2664.01,2275.11,388.9
2473,183,26,3,6,6,96.6,15,43.24,579.6,86.94,492.66,259.44,233.22
2474,153,13,3,1,7,892.2,0,415.1,6245.4,0.0,6245.4,2905.7,3339.7
2475,315,17,4,4,1,584.17,15,311.61,584.17,87.63,496.54,311.61,184.93
2476,334,38,25,6,7,289.49,0,221.77,2026.43,0.0,2026.43,1552.39,474.04
2477,124,17,5,8,4,957.15,10,679.76,3828.6,382.86,3445.74,2719.04,726.7
2478,114,48,8,1,5,509.19,20,269.69,2545.95,509.19,2036.76,1348.45,688.31
2479,278,14,16,3,8,365.11,0,158.84,2920.88,0.0,2920.88,1270.72,1650.16
2480,213,45,22,2,4,222.42,0,143.81,889.68,0.0,889.68,575.24,314.44
2481,172,6,3,6,4,282.23,0,141.88,1128.92,0.0,1128.92,567.52,561.4
2482,288,35,24,4,8,841.21,10,515.21,6729.68,672.97,6056.71,4121.68,1935.03
2483,174,46,12,1,5,633.69,15,492.2,3168.45,475.27,2693.18,2461.0,232.18
2484,113,14,25,8,6,917.58,10,577.2,5505.48,550.55,4954.93,3463.2,1491.73
2485,122,47,8,1,5,270.37,0,208.06,1351.85,0.0,1351.85,1040.3,311.55
2486,32,8,13,6,1,165.08,0,91.99,165.08,0.0,165.08,91.99,73.09
2487,222,15,4,1,7,55.78,20,36.44,390.46,78.09,312.37,255.08,57.29
2488,119,27,14,2,6,532.47,10,403.38,3194.82,319.48,2875.34,2420.28,455.06
2489,39,13,14,1,2,998.39,10,634.17,1996.78,199.68,1797.1,1268.34,528.76
2490,268,49,13,7,7,710.22,5,458.77,4971.54,248.58,4722.96,3211.39,1511.57
2491,233,31,27,5,6,342.97,15,235.46,2057.82,308.67,1749.15,1412.76,336.39
2492,18,35,6,7,5,883.02,5,664.78,4415.1,220.76,4194.34,3323.9,870.44
2493,149,6,17,5,8,792.64,5,345.01,6341.12,317.06,6024.06,2760.08,3263.98
2494,149,5,4,1,5,64.64,15,34.57,323.2,48.48,274.72,172.85,101.87
2495,126,22,8,8,2,826.02,20,461.81,1652.04,330.41,1321.63,923.62,398.01
2496,302,49,17,8,6,335.5,20,256.28,2013.0,402.6,1610.4,1537.68,72.72
2497,360,23,3,6,1,192.19,15,150.37,192.19,28.83,163.36,150.37,12.99
2498,238,25,17,8,5,265.01,15,118.76,1325.05,198.76,1126.29,593.8,532.49
2499,135,34,9,5,6,495.15,10,221.65,2970.9,297.09,2673.81,1329.9,1343.91
2500,151,26,2,4,7,453.62,10,351.08,3175.34,317.53,2857.81,2457.56,400.25
2501,236,47,25,5,2,324.44,10,168.16,648.88,64.89,583.99,336.32,247.67
2502,224,5,13,7,1,213.61,10,106.11,213.61,21.36,192.25,106.11,86.14
2503,203,26,20,1,6,774.12,0,320.68,4644.72,0.0,4644.72,1924.08,2720.64
2504,256,20,2,6,3,990.6,0,505.44,2971.8,0.0,2971.8,1516.32,1455.48
2505,86,6,20,3,5,788.9,20,534.41,3944.5,788.9,3155.6,2672.05,483.55
2506,150,6,28,6,2,331.14,0,188.89,662.28,0.0,662.28,377.78,284.5
2507,235,50,11,6,1,282.57,0,171.45,282.57,0.0,282.57,171.45,111.12
2508,345,18,27,6,1,256.78,10,196.93,256.78,25.68,231.1,196.93,34.17
2509,22,4,26,4,4,179.86,10,80.2,719.44,71.94,647.5,320.8,326.7
2510,348,17,22,2,2,573.76,15,245.85,1147.52,172.13,975.39,491.7,483.69
2511,285,14,15,7,1,625.13,10,463.08,625.13,62.51,562.62,463.08,99.54
2512,269,14,11,1,6,720.23,15,511.32,4321.38,648.21,3673.17,3067.92,605.25
2513,258,13,23,2,4,696.2,15,351.92,2784.8,417.72,2367.08,1407.68,959.4
2514,29,7,3,3,7,327.72,0,173.59,2294.04,0.0,2294.04,1215.13,1078.91
2515,213,44,3,2,6,363.8,10,190.67,2182.8,218.28,1964.52,1144.02,820.5
2516,283,15,28,1,5,697.44,0,459.7,3487.2,0.0,3487.2,2298.5,1188.7
2517,50,19,26,7,2,381.98,10,162.14,763.96,76.4,687.56,324.28,363.28
2518,95,43,12,7,5,251.99,0,150.13,1259.95,0.0,1259.95,750.65,509.3
2519,88,47,24,1,9,405.62,0,183.97,3650.58,0.0,3650.58,1655.73,1994.85
2520,44,44,5,3,9,308.48,0,224.54,2776.32,0.0,2776.32,2020.86,755.46
2521,278,35,20,1,2,133.9,20,73.95,267.8,53.56,214.24,147.9,66.34
2522,171,17,7,3,7,838.63,0,512.43,5870.41,0.0,5870.41,3587.01,2283.4
2523,189,35,7,3,4,860.46,5,354.27,3441.84,172.09,3269.75,1417.08,1852.67
2524,353,19,13,1,3,258.76,5,109.53,776.28,38.81,737.47,328.59,408.88
2525,184,20,9,5,1,111.53,5,74.73,111.53,5.58,105.95,74.73,31.22
2526,3,36,25,7,3,751.89,15,531.37,2255.67,338.35,1917.32,1594.11,323.21
2527,191,35,21,3,9,250.95,0,171.65,2258.55,0.0,2258.55,1544.85,713.7
2528,118,32,13,1,9,423.76,5,294.43,3813.84,190.69,3623.15,2649.87,973.28
2529,19,48,12,8,7,110.93,15,49.01,776.51,116.48,660.03,343.07,316.96
2530,23,44,13,5,3,264.96,5,179.48,794.88,39.74,755.14,538.44,216.7
2531,30,40,24,7,3,803.26,10,379.7,2409.78,240.98,2168.8,1139.1,1029.7
2532,295,24,10,3,4,814.18,20,357.59,3256.72,651.34,2605.38,1430.36,1175.02
2533,108,17,1,7,7,246.73,0,173.42,1727.11,0.0,1727.11,1213.94,513.17
2534,281,7,25,5,7,369.12,20,278.97,2583.84,516.77,2067.07,1952.79,114.28
2535,128,43,8,7,2,177.53,20,121.91,355.06,71.01,284.05,243.82,40.23
2536,229,50,22,4,5,120.46,10,87.0,602.3,60.23,542.07,435.0,107.07
2537,111,1,16,6,7,992.56,10,790.51,6947.92,694.79,6253.13,5533.57,719.56
2538,136,35,13,4,7,672.81,10,305.39,4709.67,470.97,4238.7,2137.73,2100.97
2539,362,32,3,5,6,564.99,15,444.12,3389.94,508.49,2881.45,2664.72,216.73
2540,186,36,3,3,8,777.22,5,497.79,6217.76,310.89,5906.87,3982.32,1924.55
2541,144,13,24,1,3,848.07,0,615.11,2544.21,0.0,2544.21,1845.33,698.88
