id_venda,data,ano,mes,trimestre,id_cliente,nome_cliente,segmento_cliente,cidade,id_artigo,nome_artigo,categoria,subcategoria,id_vendedor,nome_vendedor,equipa,quantidade,preco_unitario,desconto_perc,total_bruto,total_desconto,total_liquido,custo_total,margem
2111,2024-03-17,2024,3,1,12,Cliente 12,Parceiro,Porto,5,Artigo 5,Serviço,Licença,4,Vendedor 4,Online,1,356.89,15,356.89,53.53,303.36,149.61,153.75
2112,2024-09-10,2024,9,3,44,Cliente 44,Retail,Braga,13,Artigo 13,Software,Equipamento,7,Vendedor 7,Norte,4,490.59,15,1962.36,294.35,1668.01,1047.56,620.45
2113,2024-09-14,2024,9,3,38,Cliente 38,Parceiro,Lisboa,19,Artigo 19,Hardware,Suporte,7,Vendedor 7,Norte,5,444.32,0,2221.6,0.0,2221.6,1506.3,715.3
2114,2024-11-15,2024,11,4,19,Cliente 19,B2B,Lisboa,30,Artigo 30,Hardware,Suporte,8,Vendedor 8,Online,9,191.64,5,1724.76,86.24,1638.52,1236.33,402.19
2115,2024-10-17,2024,10,4,7,Cliente 7,Parceiro,Coimbra,13,Artigo 13,Software,Equipamento,5,Vendedor 5,Sul,1,959.93,10,959.93,95.99,863.94,457.01,406.93
2116,2024-09-19,2024,9,3,35,Cliente 35,Parceiro,Lisboa,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,5,434.1,5,2170.5,108.52,2061.98,1503.3,558.68
2117,2024-03-25,2024,3,1,48,Cliente 48,Retail,Coimbra,14,Artigo 14,Hardware,Equipamento,1,Vendedor 1,Online,2,881.56,5,1763.12,88.16,1674.96,1379.06,295.9
2118,2024-05-25,2024,5,2,18,Cliente 18,B2B,Coimbra,30,Artigo 30,Hardware,Suporte,1,Vendedor 1,Online,9,229.89,0,2069.01,0.0,2069.01,1578.06,490.95
2119,2024-11-18,2024,11,4,16,Cliente 16,Retail,Lisboa,4,Artigo 4,Software,Implementação,2,Vendedor 2,Norte,6,570.48,10,3422.88,342.29,3080.59,2449.92,630.67
2120,2024-02-11,2024,2,1,39,Cliente 39,Retail,Braga,4,Artigo 4,Software,Implementação,5,Vendedor 5,Sul,2,72.76,5,145.52,7.28,138.24,99.68,38.56
2121,2024-05-04,2024,5,2,4,Cliente 4,Parceiro,Porto,20,Artigo 20,Software,Licença,6,Vendedor 6,Sul,3,776.01,10,2328.03,232.8,2095.23,1150.17,945.06
2122,2024-06-15,2024,6,2,25,Cliente 25,Retail,Lisboa,20,Artigo 20,Software,Licença,3,Vendedor 3,Online,8,601.87,15,4814.96,722.24,4092.72,3146.88,945.84
2123,2024-08-28,2024,8,3,32,Cliente 32,Parceiro,Lisboa,19,Artigo 19,Hardware,Suporte,4,Vendedor 4,Online,1,644.31,15,644.31,96.65,547.66,423.51,124.15
2124,2024-10-06,2024,10,4,40,Cliente 40,Parceiro,Coimbra,13,Artigo 13,Software,Equipamento,2,Vendedor 2,Norte,3,99.13,10,297.39,29.74,267.65,167.34,100.31
2125,2024-07-06,2024,7,3,13,Cliente 13,Retail,Coimbra,12,Artigo 12,Software,Suporte,8,Vendedor 8,Online,1,250.49,5,250.49,12.52,237.97,149.59,88.38
2126,2024-10-28,2024,10,4,45,Cliente 45,Retail,Coimbra,7,Artigo 7,Software,Suporte,3,Vendedor 3,Online,8,120.61,10,964.88,96.49,868.39,653.84,214.55
2127,2024-01-19,2024,1,1,17,Cliente 17,B2B,Porto,25,Artigo 25,Software,Licença,5,Vendedor 5,Sul,1,324.47,10,324.47,32.45,292.02,253.36,38.66
2128,2024-03-08,2024,3,1,49,Cliente 49,B2B,Porto,12,Artigo 12,Software,Suporte,3,Vendedor 3,Online,5,646.07,15,3230.35,484.55,2745.8,1673.7,1072.1
2129,2024-08-05,2024,8,3,37,Cliente 37,Parceiro,Coimbra,21,Artigo 21,Hardware,Suporte,8,Vendedor 8,Online,4,587.88,10,2351.52,235.15,2116.37,1172.32,944.05
2130,2024-04-11,2024,4,2,6,Cliente 6,Retail,Coimbra,4,Artigo 4,Software,Implementação,7,Vendedor 7,Norte,7,631.54,20,4420.78,884.16,3536.62,2832.48,704.14
2131,2024-02-11,2024,2,1,19,Cliente 19,B2B,Lisboa,27,Artigo 27,Hardware,Suporte,1,Vendedor 1,Online,5,571.79,20,2858.95,571.79,2287.16,1293.15,994.01
2132,2024-10-14,2024,10,4,13,Cliente 13,Retail,Coimbra,2,Artigo 2,Serviço,Equipamento,7,Vendedor 7,Norte,8,309.38,15,2475.04,371.26,2103.78,1566.72,537.06
2133,2024-06-15,2024,6,2,26,Cliente 26,Retail,Lisboa,2,Artigo 2,Serviço,Equipamento,1,Vendedor 1,Online,1,282.28,5,282.28,14.11,268.17,122.94,145.23
2134,2024-04-18,2024,4,2,14,Cliente 14,Parceiro,Braga,5,Artigo 5,Serviço,Licença,2,Vendedor 2,Norte,5,180.21,5,901.05,45.05,856.0,537.25,318.75
2135,2024-02-05,2024,2,1,31,Cliente 31,B2B,Lisboa,23,Artigo 23,Software,Suporte,8,Vendedor 8,Online,4,856.62,15,3426.48,513.97,2912.51,2220.92,691.59
2136,2024-08-19,2024,8,3,4,Cliente 4,Parceiro,Porto,10,Artigo 10,Hardware,Equipamento,5,Vendedor 5,Sul,3,635.66,5,1906.98,95.35,1811.63,816.27,995.36
2137,2024-08-16,2024,8,3,39,Cliente 39,Retail,Braga,10,Artigo 10,Hardware,Equipamento,5,Vendedor 5,Sul,5,227.19,0,1135.95,0.0,1135.95,548.4,587.55
2138,2024-12-18,2024,12,4,8,Cliente 8,B2B,Braga,9,Artigo 9,Software,Implementação,3,Vendedor 3,Online,3,218.35,20,655.05,131.01,524.04,349.89,174.15
2139,2024-06-12,2024,6,2,25,Cliente 25,Retail,Lisboa,13,Artigo 13,Software,Equipamento,2,Vendedor 2,Norte,8,879.38,0,7035.04,0.0,7035.04,3851.28,3183.76
2140,2024-03-13,2024,3,1,13,Cliente 13,Retail,Coimbra,7,Artigo 7,Software,Suporte,5,Vendedor 5,Sul,3,755.59,0,2266.77,0.0,2266.77,1519.74,747.03
2141,2024-05-15,2024,5,2,32,Cliente 32,Parceiro,Lisboa,5,Artigo 5,Serviço,Licença,6,Vendedor 6,Sul,1,676.43,0,676.43,0.0,676.43,413.71,262.72
2142,2024-12-18,2024,12,4,38,Cliente 38,Parceiro,Lisboa,26,Artigo 26,Serviço,Implementação,6,Vendedor 6,Sul,9,436.52,15,3928.68,589.3,3339.38,2171.97,1167.41
2143,2024-03-10,2024,3,1,38,Cliente 38,Parceiro,Lisboa,10,Artigo 10,Hardware,Equipamento,7,Vendedor 7,Norte,9,298.88,0,2689.92,0.0,2689.92,1560.87,1129.05
2144,2024-07-14,2024,7,3,28,Cliente 28,Parceiro,Lisboa,10,Artigo 10,Hardware,Equipamento,1,Vendedor 1,Online,6,980.48,10,5882.88,588.29,5294.59,2383.68,2910.91
2145,2024-09-25,2024,9,3,30,Cliente 30,Parceiro,Braga,6,Artigo 6,Software,Equipamento,3,Vendedor 3,Online,1,807.38,5,807.38,40.37,767.01,571.79,195.22
2146,2024-02-18,2024,2,1,3,Cliente 3,Parceiro,Lisboa,27,Artigo 27,Hardware,Suporte,4,Vendedor 4,Online,8,336.69,15,2693.52,404.03,2289.49,1121.6,1167.89
2147,2024-11-11,2024,11,4,28,Cliente 28,Parceiro,Lisboa,28,Artigo 28,Serviço,Suporte,8,Vendedor 8,Online,2,855.19,10,1710.38,171.04,1539.34,1251.54,287.8
2148,2024-05-09,2024,5,2,3,Cliente 3,Parceiro,Lisboa,19,Artigo 19,Hardware,Suporte,1,Vendedor 1,Online,9,770.99,10,6938.91,693.89,6245.02,4277.16,1967.86
2149,2024-01-05,2024,1,1,45,Cliente 45,Retail,Coimbra,21,Artigo 21,Hardware,Suporte,2,Vendedor 2,Norte,8,332.23,20,2657.84,531.57,2126.27,1624.24,502.03
2150,2024-01-27,2024,1,1,34,Cliente 34,B2B,Lisboa,8,Artigo 8,Software,Suporte,5,Vendedor 5,Sul,3,455.23,20,1365.69,273.14,1092.55,931.17,161.38
2151,2024-06-08,2024,6,2,16,Cliente 16,Retail,Lisboa,1,Artigo 1,Software,Licença,1,Vendedor 1,Online,5,226.66,10,1133.3,113.33,1019.97,843.0,176.97
2152,2024-05-28,2024,5,2,22,Cliente 22,Retail,Lisboa,28,Artigo 28,Serviço,Suporte,4,Vendedor 4,Online,9,155.5,20,1399.5,279.9,1119.6,1087.47,32.13
2153,2024-09-20,2024,9,3,32,Cliente 32,Parceiro,Lisboa,17,Artigo 17,Hardware,Suporte,4,Vendedor 4,Online,1,736.62,5,736.62,36.83,699.79,454.75,245.04
2154,2024-08-17,2024,8,3,38,Cliente 38,Parceiro,Lisboa,7,Artigo 7,Software,Suporte,6,Vendedor 6,Sul,9,304.14,5,2737.26,136.86,2600.4,1259.82,1340.58
2155,2024-07-18,2024,7,3,8,Cliente 8,B2B,Braga,14,Artigo 14,Hardware,Equipamento,2,Vendedor 2,Norte,4,829.06,20,3316.24,663.25,2652.99,2492.0,160.99
2156,2024-02-19,2024,2,1,8,Cliente 8,B2B,Braga,21,Artigo 21,Hardware,Suporte,1,Vendedor 1,Online,4,995.83,0,3983.32,0.0,3983.32,1658.12,2325.2
2157,2024-03-07,2024,3,1,6,Cliente 6,Retail,Coimbra,30,Artigo 30,Hardware,Suporte,3,Vendedor 3,Online,4,122.79,10,491.16,49.12,442.04,355.08,86.96
2158,2024-10-26,2024,10,4,14,Cliente 14,Parceiro,Braga,21,Artigo 21,Hardware,Suporte,1,Vendedor 1,Online,9,499.38,5,4494.42,224.72,4269.7,3021.03,1248.67
2159,2024-02-27,2024,2,1,32,Cliente 32,Parceiro,Lisboa,17,Artigo 17,Hardware,Suporte,6,Vendedor 6,Sul,6,811.96,20,4871.76,974.35,3897.41,3711.78,185.63
2160,2024-09-15,2024,9,3,35,Cliente 35,Parceiro,Lisboa,9,Artigo 9,Software,Implementação,7,Vendedor 7,Norte,8,799.5,20,6396.0,1279.2,5116.8,4854.48,262.32
2161,2024-12-07,2024,12,4,10,Cliente 10,Parceiro,Braga,17,Artigo 17,Hardware,Suporte,4,Vendedor 4,Online,4,772.0,5,3088.0,154.4,2933.6,1300.84,1632.76
2162,2024-11-21,2024,11,4,3,Cliente 3,Parceiro,Lisboa,5,Artigo 5,Serviço,Licença,2,Vendedor 2,Norte,3,381.55,5,1144.65,57.23,1087.42,736.89,350.53
2163,2024-05-09,2024,5,2,12,Cliente 12,Parceiro,Porto,26,Artigo 26,Serviço,Implementação,2,Vendedor 2,Norte,1,481.16,0,481.16,0.0,481.16,216.46,264.7
2164,2024-08-02,2024,8,3,49,Cliente 49,B2B,Porto,25,Artigo 25,Software,Licença,3,Vendedor 3,Online,7,615.22,20,4306.54,861.31,3445.23,1857.8,1587.43
2165,2024-06-20,2024,6,2,31,Cliente 31,B2B,Lisboa,30,Artigo 30,Hardware,Suporte,2,Vendedor 2,Norte,4,975.24,20,3900.96,780.19,3120.77,2259.88,860.89
2166,2024-09-14,2024,9,3,29,Cliente 29,Parceiro,Porto,20,Artigo 20,Software,Licença,6,Vendedor 6,Sul,8,361.17,15,2889.36,433.4,2455.96,1268.56,1187.4
2167,2024-04-11,2024,4,2,5,Cliente 5,Retail,Lisboa,29,Artigo 29,Software,Implementação,6,Vendedor 6,Sul,3,926.99,0,2780.97,0.0,2780.97,1922.1,858.87
2168,2024-07-27,2024,7,3,25,Cliente 25,Retail,Lisboa,8,Artigo 8,Software,Suporte,6,Vendedor 6,Sul,1,305.89,5,305.89,15.29,290.6,240.91,49.69
2169,2024-10-17,2024,10,4,41,Cliente 41,Retail,Braga,6,Artigo 6,Software,Equipamento,2,Vendedor 2,Norte,5,989.62,5,4948.1,247.4,4700.7,3106.6,1594.1
2170,2024-12-19,2024,12,4,31,Cliente 31,B2B,Lisboa,11,Artigo 11,Software,Licença,2,Vendedor 2,Norte,2,686.75,10,1373.5,137.35,1236.15,678.6,557.55
2171,2024-10-12,2024,10,4,21,Cliente 21,Retail,Coimbra,19,Artigo 19,Hardware,Suporte,6,Vendedor 6,Sul,3,490.34,5,1471.02,73.55,1397.47,1084.56,312.91
2172,2024-04-25,2024,4,2,20,Cliente 20,B2B,Coimbra,4,Artigo 4,Software,Implementação,2,Vendedor 2,Norte,6,632.72,20,3796.32,759.26,3037.06,2814.0,223.06
2173,2024-09-20,2024,9,3,39,Cliente 39,Retail,Braga,18,Artigo 18,Hardware,Licença,8,Vendedor 8,Online,3,308.9,5,926.7,46.34,880.36,642.3,238.06
2174,2024-05-29,2024,5,2,22,Cliente 22,Retail,Lisboa,1,Artigo 1,Software,Licença,2,Vendedor 2,Norte,3,310.47,20,931.41,186.28,745.13,601.74,143.39
2175,2024-10-26,2024,10,4,4,Cliente 4,Parceiro,Porto,13,Artigo 13,Software,Equipamento,8,Vendedor 8,Online,6,157.88,20,947.28,189.46,757.82,707.7,50.12
2176,2024-02-05,2024,2,1,13,Cliente 13,Retail,Coimbra,14,Artigo 14,Hardware,Equipamento,4,Vendedor 4,Online,5,158.35,0,791.75,0.0,791.75,368.4,423.35
2177,2024-11-28,2024,11,4,45,Cliente 45,Retail,Coimbra,24,Artigo 24,Hardware,Licença,1,Vendedor 1,Online,9,380.29,5,3422.61,171.13,3251.48,2644.47,607.01
2178,2024-10-13,2024,10,4,42,Cliente 42,Parceiro,Coimbra,1,Artigo 1,Software,Licença,5,Vendedor 5,Sul,1,774.71,0,774.71,0.0,774.71,603.41,171.3
2179,2024-10-29,2024,10,4,50,Cliente 50,B2B,Coimbra,30,Artigo 30,Hardware,Suporte,8,Vendedor 8,Online,3,627.57,20,1882.71,376.54,1506.17,1409.76,96.41
2180,2024-11-06,2024,11,4,49,Cliente 49,B2B,Porto,29,Artigo 29,Software,Implementação,8,Vendedor 8,Online,3,147.46,5,442.38,22.12,420.26,221.31,198.95
2181,2024-07-26,2024,7,3,20,Cliente 20,B2B,Coimbra,11,Artigo 11,Software,Licença,2,Vendedor 2,Norte,6,859.62,5,5157.72,257.89,4899.83,3833.58,1066.25
2182,2024-04-15,2024,4,2,13,Cliente 13,Retail,Coimbra,17,Artigo 17,Hardware,Suporte,5,Vendedor 5,Sul,8,621.3,0,4970.4,0.0,4970.4,2977.52,1992.88
2183,2024-06-06,2024,6,2,17,Cliente 17,B2B,Porto,4,Artigo 4,Software,Implementação,7,Vendedor 7,Norte,3,962.81,0,2888.43,0.0,2888.43,1842.75,1045.68
2184,2024-04-30,2024,4,2,36,Cliente 36,B2B,Lisboa,26,Artigo 26,Serviço,Implementação,5,Vendedor 5,Sul,3,686.68,20,2060.04,412.01,1648.03,1516.68,131.35
2185,2024-02-24,2024,2,1,33,Cliente 33,B2B,Coimbra,12,Artigo 12,Software,Suporte,4,Vendedor 4,Online,6,216.42,20,1298.52,259.7,1038.82,534.78,504.04
2186,2024-01-12,2024,1,1,1,Cliente 1,Parceiro,Lisboa,10,Artigo 10,Hardware,Equipamento,8,Vendedor 8,Online,8,500.09,5,4000.72,200.04,3800.68,2181.12,1619.56
2187,2024-05-24,2024,5,2,15,Cliente 15,B2B,Braga,6,Artigo 6,Software,Equipamento,2,Vendedor 2,Norte,6,666.07,5,3996.42,199.82,3796.6,2902.5,894.1
2188,2024-05-15,2024,5,2,13,Cliente 13,Retail,Coimbra,25,Artigo 25,Software,Licença,6,Vendedor 6,Sul,3,76.85,15,230.55,34.58,195.97,167.28,28.69
2189,2024-01-03,2024,1,1,17,Cliente 17,B2B,Porto,1,Artigo 1,Software,Licença,5,Vendedor 5,Sul,4,64.16,15,256.64,38.5,218.14,189.76,28.38
2190,2024-05-23,2024,5,2,24,Cliente 24,B2B,Lisboa,7,Artigo 7,Software,Suporte,2,Vendedor 2,Norte,1,172.93,10,172.93,17.29,155.64,80.88,74.76
2191,2024-01-30,2024,1,1,8,Cliente 8,B2B,Braga,26,Artigo 26,Serviço,Implementação,3,Vendedor 3,Online,8,289.08,20,2312.64,462.53,1850.11,1578.08,272.03
2192,2024-08-24,2024,8,3,50,Cliente 50,B2B,Coimbra,27,Artigo 27,Hardware,Suporte,7,Vendedor 7,Norte,4,458.07,10,1832.28,183.23,1649.05,840.28,808.77
2193,2024-10-05,2024,10,4,27,Cliente 27,Retail,Coimbra,21,Artigo 21,Hardware,Suporte,6,Vendedor 6,Sul,6,513.07,10,3078.42,307.84,2770.58,2198.1,572.48
2194,2024-12-13,2024,12,4,45,Cliente 45,Retail,Coimbra,28,Artigo 28,Serviço,Suporte,3,Vendedor 3,Online,3,181.13,0,543.39,0.0,543.39,270.63,272.76
2195,2024-04-24,2024,4,2,23,Cliente 23,B2B,Lisboa,16,Artigo 16,Software,Suporte,3,Vendedor 3,Online,6,689.72,0,4138.32,0.0,4138.32,2876.64,1261.68
2196,2024-04-13,2024,4,2,46,Cliente 46,Parceiro,Porto,24,Artigo 24,Hardware,Licença,5,Vendedor 5,Sul,9,616.33,15,5546.97,832.05,4714.92,3228.3,1486.62
2197,2024-04-27,2024,4,2,8,Cliente 8,B2B,Braga,14,Artigo 14,Hardware,Equipamento,3,Vendedor 3,Online,9,329.74,10,2967.66,296.77,2670.89,2357.82,313.07
2198,2024-01-05,2024,1,1,8,Cliente 8,B2B,Braga,23,Artigo 23,Software,Suporte,4,Vendedor 4,Online,3,62.98,15,188.94,28.34,160.6,119.4,41.2
2199,2024-12-25,2024,12,4,26,Cliente 26,Retail,Lisboa,20,Artigo 20,Software,Licença,4,Vendedor 4,Online,3,123.77,20,371.31,74.26,297.05,242.49,54.56
2200,2024-09-04,2024,9,3,47,Cliente 47,B2B,Lisboa,20,Artigo 20,Software,Licença,5,Vendedor 5,Sul,4,422.11,5,1688.44,84.42,1604.02,924.04,679.98
2201,2024-12-29,2024,12,4,13,Cliente 13,Retail,Coimbra,6,Artigo 6,Software,Equipamento,2,Vendedor 2,Norte,7,196.28,0,1373.96,0.0,1373.96,953.26,420.7
2202,2024-11-16,2024,11,4,39,Cliente 39,Retail,Braga,22,Artigo 22,Hardware,Implementação,1,Vendedor 1,Online,3,407.98,20,1223.94,244.79,979.15,731.85,247.3
2203,2024-04-30,2024,4,2,37,Cliente 37,Parceiro,Coimbra,25,Artigo 25,Software,Licença,2,Vendedor 2,Norte,8,646.77,20,5174.16,1034.83,4139.33,2107.04,2032.29
2204,2024-10-12,2024,10,4,49,Cliente 49,B2B,Porto,28,Artigo 28,Serviço,Suporte,2,Vendedor 2,Norte,8,569.88,0,4559.04,0.0,4559.04,2933.44,1625.6
2205,2024-05-28,2024,5,2,28,Cliente 28,Parceiro,Lisboa,5,Artigo 5,Serviço,Licença,2,Vendedor 2,Norte,6,269.62,0,1617.72,0.0,1617.72,1184.46,433.26
2206,2024-03-24,2024,3,1,25,Cliente 25,Retail,Lisboa,24,Artigo 24,Hardware,Licença,2,Vendedor 2,Norte,4,376.63,10,1506.52,150.65,1355.87,745.32,610.55
2207,2024-08-18,2024,8,3,16,Cliente 16,Retail,Lisboa,21,Artigo 21,Hardware,Suporte,6,Vendedor 6,Sul,5,633.33,15,3166.65,475.0,2691.65,1546.65,1145.0
2208,2024-10-14,2024,10,4,2,Cliente 2,Retail,Porto,18,Artigo 18,Hardware,Licença,1,Vendedor 1,Online,2,867.81,20,1735.62,347.12,1388.5,1116.96,271.54
2209,2024-06-09,2024,6,2,18,Cliente 18,B2B,Coimbra,15,Artigo 15,Software,Implementação,6,Vendedor 6,Sul,6,765.55,10,4593.3,459.33,4133.97,3340.2,793.77
2210,2024-09-28,2024,9,3,17,Cliente 17,B2B,Porto,6,Artigo 6,Software,Equipamento,3,Vendedor 3,Online,3,575.73,10,1727.19,172.72,1554.47,863.34,691.13
2211,2024-02-07,2024,2,1,30,Cliente 30,Parceiro,Braga,25,Artigo 25,Software,Licença,7,Vendedor 7,Norte,6,394.18,20,2365.08,473.02,1892.06,1827.96,64.1
2212,2024-08-13,2024,8,3,39,Cliente 39,Retail,Braga,29,Artigo 29,Software,Implementação,2,Vendedor 2,Norte,5,396.8,20,1984.0,396.8,1587.2,1529.55,57.65
2213,2024-05-21,2024,5,2,13,Cliente 13,Retail,Coimbra,19,Artigo 19,Hardware,Suporte,7,Vendedor 7,Norte,2,885.45,5,1770.9,88.54,1682.36,850.42,831.94
2214,2024-10-18,2024,10,4,32,Cliente 32,Parceiro,Lisboa,1,Artigo 1,Software,Licença,4,Vendedor 4,Online,5,87.28,15,436.4,65.46,370.94,220.6,150.34
2215,2024-05-30,2024,5,2,50,Cliente 50,B2B,Coimbra,1,Artigo 1,Software,Licença,5,Vendedor 5,Sul,5,988.58,20,4942.9,988.58,3954.32,3362.35,591.97
2216,2024-04-23,2024,4,2,29,Cliente 29,Parceiro,Porto,13,Artigo 13,Software,Equipamento,5,Vendedor 5,Sul,9,681.16,0,6130.44,0.0,6130.44,4786.02,1344.42
2217,2024-08-24,2024,8,3,46,Cliente 46,Parceiro,Porto,3,Artigo 3,Hardware,Equipamento,6,Vendedor 6,Sul,8,697.08,5,5576.64,278.83,5297.81,3814.16,1483.65
2218,2024-03-06,2024,3,1,30,Cliente 30,Parceiro,Braga,10,Artigo 10,Hardware,Equipamento,6,Vendedor 6,Sul,7,86.1,15,602.7,90.4,512.3,348.32,163.98
2219,2024-12-26,2024,12,4,18,Cliente 18,B2B,Coimbra,21,Artigo 21,Hardware,Suporte,4,Vendedor 4,Online,3,625.25,0,1875.75,0.0,1875.75,877.11,998.64
2220,2024-12-06,2024,12,4,13,Cliente 13,Retail,Coimbra,3,Artigo 3,Hardware,Equipamento,2,Vendedor 2,Norte,4,510.54,0,2042.16,0.0,2042.16,1193.44,848.72
2221,2024-09-14,2024,9,3,43,Cliente 43,Parceiro,Lisboa,9,Artigo 9,Software,Implementação,7,Vendedor 7,Norte,6,150.49,15,902.94,135.44,767.5,580.32,187.18
2222,2024-09-05,2024,9,3,21,Cliente 21,Retail,Coimbra,8,Artigo 8,Software,Suporte,8,Vendedor 8,Online,3,314.03,5,942.09,47.1,894.99,501.54,393.45
2223,2024-11-26,2024,11,4,30,Cliente 30,Parceiro,Braga,3,Artigo 3,Hardware,Equipamento,7,Vendedor 7,Norte,9,895.8,0,8062.2,0.0,8062.2,4870.44,3191.76
2224,2024-11-18,2024,11,4,21,Cliente 21,Retail,Coimbra,25,Artigo 25,Software,Licença,1,Vendedor 1,Online,8,572.49,10,4579.92,457.99,4121.93,2070.48,2051.45
2225,2024-06-28,2024,6,2,48,Cliente 48,Retail,Coimbra,13,Artigo 13,Software,Equipamento,3,Vendedor 3,Online,6,442.75,15,2656.5,398.48,2258.02,1543.08,714.94
2226,2024-07-08,2024,7,3,17,Cliente 17,B2B,Porto,6,Artigo 6,Software,Equipamento,5,Vendedor 5,Sul,4,119.05,15,476.2,71.43,404.77,207.76,197.01
2227,2024-06-02,2024,6,2,40,Cliente 40,Parceiro,Coimbra,13,Artigo 13,Software,Equipamento,3,Vendedor 3,Online,7,728.42,20,5098.94,1019.79,4079.15,2139.69,1939.46
2228,2024-07-14,2024,7,3,19,Cliente 19,B2B,Lisboa,23,Artigo 23,Software,Suporte,1,Vendedor 1,Online,3,717.71,5,2153.13,107.66,2045.47,1599.54,445.93
2229,2024-11-06,2024,11,4,15,Cliente 15,B2B,Braga,20,Artigo 20,Software,Licença,6,Vendedor 6,Sul,8,633.34,10,5066.72,506.67,4560.05,2442.32,2117.73
2230,2024-09-18,2024,9,3,9,Cliente 9,Parceiro,Coimbra,20,Artigo 20,Software,Licença,7,Vendedor 7,Norte,1,534.75,10,534.75,53.48,481.27,336.93,144.34
2231,2024-05-22,2024,5,2,10,Cliente 10,Parceiro,Braga,12,Artigo 12,Software,Suporte,5,Vendedor 5,Sul,3,462.1,20,1386.3,277.26,1109.04,637.14,471.9
2232,2024-12-07,2024,12,4,44,Cliente 44,Retail,Braga,13,Artigo 13,Software,Equipamento,3,Vendedor 3,Online,5,613.61,0,3068.05,0.0,3068.05,1549.4,1518.65
2233,2024-11-11,2024,11,4,31,Cliente 31,B2B,Lisboa,2,Artigo 2,Serviço,Equipamento,8,Vendedor 8,Online,5,271.73,0,1358.65,0.0,1358.65,739.85,618.8
2234,2024-04-10,2024,4,2,23,Cliente 23,B2B,Lisboa,21,Artigo 21,Hardware,Suporte,6,Vendedor 6,Sul,2,944.2,10,1888.4,188.84,1699.56,863.88,835.68
2235,2024-08-31,2024,8,3,30,Cliente 30,Parceiro,Braga,24,Artigo 24,Hardware,Licença,1,Vendedor 1,Online,8,609.35,5,4874.8,243.74,4631.06,2039.52,2591.54
2236,2024-01-12,2024,1,1,33,Cliente 33,B2B,Coimbra,23,Artigo 23,Software,Suporte,8,Vendedor 8,Online,5,345.63,0,1728.15,0.0,1728.15,1297.6,430.55
2237,2024-08-26,2024,8,3,9,Cliente 9,Parceiro,Coimbra,16,Artigo 16,Software,Suporte,3,Vendedor 3,Online,7,477.2,15,3340.4,501.06,2839.34,1351.98,1487.36
2238,2024-02-18,2024,2,1,47,Cliente 47,B2B,Lisboa,23,Artigo 23,Software,Suporte,8,Vendedor 8,Online,7,815.4,20,5707.8,1141.56,4566.24,2423.12,2143.12
2239,2024-02-11,2024,2,1,1,Cliente 1,Parceiro,Lisboa,6,Artigo 6,Software,Equipamento,7,Vendedor 7,Norte,5,203.54,5,1017.7,50.88,966.82,734.8,232.02
2240,2024-06-14,2024,6,2,44,Cliente 44,Retail,Braga,19,Artigo 19,Hardware,Suporte,2,Vendedor 2,Norte,8,328.19,0,2625.52,0.0,2625.52,1346.4,1279.12
2241,2024-03-22,2024,3,1,35,Cliente 35,Parceiro,Lisboa,21,Artigo 21,Hardware,Suporte,8,Vendedor 8,Online,9,695.53,10,6259.77,625.98,5633.79,4313.79,1320.0
2242,2024-10-17,2024,10,4,11,Cliente 11,Parceiro,Coimbra,13,Artigo 13,Software,Equipamento,6,Vendedor 6,Sul,4,349.71,20,1398.84,279.77,1119.07,641.36,477.71
2243,2024-06-06,2024,6,2,34,Cliente 34,B2B,Lisboa,17,Artigo 17,Hardware,Suporte,1,Vendedor 1,Online,4,802.88,0,3211.52,0.0,3211.52,1589.44,1622.08
2244,2024-08-03,2024,8,3,16,Cliente 16,Retail,Lisboa,23,Artigo 23,Software,Suporte,3,Vendedor 3,Online,8,173.93,10,1391.44,139.14,1252.3,875.36,376.94
2245,2024-06-06,2024,6,2,9,Cliente 9,Parceiro,Coimbra,9,Artigo 9,Software,Implementação,7,Vendedor 7,Norte,1,774.55,0,774.55,0.0,774.55,616.12,158.43
2246,2024-05-13,2024,5,2,32,Cliente 32,Parceiro,Lisboa,17,Artigo 17,Hardware,Suporte,2,Vendedor 2,Norte,4,114.93,20,459.72,91.94,367.78,197.4,170.38
2247,2024-03-07,2024,3,1,15,Cliente 15,B2B,Braga,29,Artigo 29,Software,Implementação,2,Vendedor 2,Norte,6,61.96,15,371.76,55.76,316.0,208.26,107.74
2248,2024-12-01,2024,12,4,12,Cliente 12,Parceiro,Porto,2,Artigo 2,Serviço,Equipamento,1,Vendedor 1,Online,4,903.31,15,3613.24,541.99,3071.25,1507.56,1563.69
2249,2024-01-07,2024,1,1,33,Cliente 33,B2B,Coimbra,19,Artigo 19,Hardware,Suporte,4,Vendedor 4,Online,6,602.27,10,3613.62,361.36,3252.26,1733.4,1518.86
2250,2024-01-14,2024,1,1,45,Cliente 45,Retail,Coimbra,19,Artigo 19,Hardware,Suporte,7,Vendedor 7,Norte,5,384.24,15,1921.2,288.18,1633.02,1465.85,167.17
2251,2024-03-13,2024,3,1,14,Cliente 14,Parceiro,Braga,24,Artigo 24,Hardware,Licença,7,Vendedor 7,Norte,9,270.96,20,2438.64,487.73,1950.91,1069.56,881.35
